date	YEAR	TIME_PRECISION	EVENT_TYPE	INTER2	INTERACTION	COUNTRY	ADM_LEVEL_1	ADM_LEVEL_2	LATITUDE	LONGITUDE	GEO_PRECISION	SOURCE	FATALITIES	pro1	pro2	latlong
16/03/2015	2015	1	Riots/Protests	6	66	Algeria	Tizi Ouzou	Azazga	36.74472	4.37222	1	Algerie Presse Service	0	161	36.74472016	"36.744720161,4.37222"
16/03/2015	2015	1	Riots/Protests	0	60	Algeria	Tizi Ouzou	Tizi Ouzou	36.71183	4.04591	1	Algerie Presse Service	0	162	36.71183016	"36.711830162,4.04591"
17/03/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	Bathia	35.91603	1.83712	1	Algerie Presse Service	2	163	35.91603016	"35.916030163,1.83712"
18/03/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Cheraga	36.76775	2.95924	1	Maghreb Emergent	0	164	36.76775016	"36.767750164,2.95924"
18/03/2015	2015	1	Violence against civilians	7	37	Algeria	Tizi Ouzou	Akerrou	36.7969	4.42236	1	Tout Sur l’Algerie; Echourouk El Youmi 	1	165	36.79690165	"36.79690165,4.42236"
19/03/2015	2015	1	Battle-No change of territory	3	13	Algeria	Bouira	El Adjiba	36.3258	4.1503	1	Algerie Presse Service	2	166	36.32580166	"36.32580166,4.1503"
24/03/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Bouzareah	36.766	3.05	3	Tunis Afrique Presse	0	167	36.7660167	"36.7660167,3.05"
29/03/2015	2015	1	Riots/Protests	0	60	Algeria	Tamanghasset	In Salah	27.19351	2.46069	1	Maghreb Emergent	0	168	27.19351017	"27.193510168,2.46069"
29/03/2015	2015	1	Riots/Protests	0	60	Algeria	Tamanghasset	Tamenghasset	22.785	5.5228	1	Maghreb Emergent	0	169	22.7850169	"22.7850169,5.5228"
3/4/2015	2015	1	Battle-No change of territory	3	13	Algeria	Bouira	Djebahia	36.47641	3.75877	1		1	170	36.47641017	"36.476410170,3.75877"
5/4/2015	2015	1	Battle-No change of territory	3	13	Algeria	Boumerdes	Larbatache	36.63773	3.37127	1		1	171	36.63773017	"36.637730171,3.37127"
9/4/2015	2015	1	Battle-No change of territory	3	13	Algeria	Boumerdes	El Kharrouba	36.6551	3.40709	1		4	172	36.65510172	"36.65510172,3.40709"
15/04/2015	2015	1	Riots/Protests	0	60	Algeria	Tizi Ouzou	Tizi Ouzou	36.71183	4.04591	1	Algerie Presse Service	0	173	36.71183017	"36.711830173,4.04591"
20/04/2015	2015	1	Riots/Protests	1	16	Algeria	Blida	Boufarik	36.57413	2.91214	1	Algerie Presse Service	0	174	36.57413017	"36.574130174,2.91214"
20/04/2015	2015	1	Riots/Protests	1	15	Algeria	Boumerdes	Boumerdes	36.7667	3.4772	2	Xinhua	0	175	36.76670175	"36.76670175,3.4772"
22/04/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	Hammam Righa	36.37972	2.39889	1	Agence France Presse	3	176	36.37972018	"36.379720176,2.39889"
24/04/2015	2015	1	Battle-No change of territory	3	13	Algeria	Bordj Bou Arréridj	Djaafra	36.2931	4.6636	1	Algerie Presse Service	1	177	36.29310177	"36.29310177,4.6636"
26/04/2015	2015	1	Riots/Protests	0	60	Algeria	Tamanghasset	Tamenghasset	22.785	5.5228	1	Xinhua	0	178	22.7850178	"22.7850178,5.5228"
28/04/2015	2015	1	Battle-No change of territory	3	13	Algeria	Tizi Ouzou	Akerrou	36.7969	4.42236	1	Algerie Presse Service; Associated Press	6	179	36.79690179	"36.79690179,4.42236"
1/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	180	35.6911018	"35.69110180,-0.6417"
2/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	181	35.69110181	"35.69110181,-0.6417"
3/5/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	Bordj Emir Khaled	36.09928	2.27393	1		1	182	36.09928018	"36.099280182,2.27393"
3/5/2015	2015	1	Riots/Protests	0	60	Algeria	Bouira	Bouira	36.38	3.9014	1		0	183	36.380183	"36.380183,3.9014"
3/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	184	35.69110184	"35.69110184,-0.6417"
4/5/2015	2015	1	Battle-No change of territory	3	13	Algeria	Bouira	Bouira	36.38	3.9014	2		2	185	36.380185	"36.380185,3.9014"
4/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	186	35.69110186	"35.69110186,-0.6417"
5/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	187	35.69110187	"35.69110187,-0.6417"
6/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	188	35.69110188	"35.69110188,-0.6417"
7/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	189	35.69110189	"35.69110189,-0.6417"
8/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	190	35.6911019	"35.69110190,-0.6417"
9/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	191	35.69110191	"35.69110191,-0.6417"
10/5/2015	2015	1	Riots/Protests	0	50	Algeria	Annaba	Annaba	36.9	7.76667	1		0	192	36.90192	"36.90192,7.76667"
10/5/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	193	35.69110193	"35.69110193,-0.6417"
12/5/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	Bordj Emir Khaled	35.92674	1.99868	1		2	194	35.92674019	"35.926740194,1.99868"
12/5/2015	2015	1	Battle-No change of territory	3	23	Algeria	Batna	Batna	35.60176	6.08408	1		4	195	35.6017602	"35.601760195,6.08408"
13/05/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	Annaba	36.9	7.76667	1	La Tribune	0	196	36.90196	"36.90196,7.76667"
13/05/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	El Hadjar	36.8137	7.72985	1	La Tribune	0	197	36.81370197	"36.81370197,7.72985"
14/05/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	El Bouni	36.85288	7.74378	1	La Tribune	0	198	36.8528802	"36.852880198,7.74378"
15/05/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	El Bouni	36.85964	7.78007	1	La Tribune	0	199	36.8596402	"36.859640199,7.78007"
16/05/2015	2015	1	Riots/Protests	5	55	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	200	32.483302	"32.48330200,3.6667"
16/05/2015	2015	1	Riots/Protests	5	15	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	201	32.48330201	"32.48330201,3.6667"
17/05/2015	2015	1	Battle-No change of territory	2	12	Algeria	Bouira	Lakhdaria	36.5414	3.3973	1	Xinhua; Deutsche Welle	22	202	36.54140202	"36.54140202,3.3973"
17/05/2015	2015	1	Riots/Protests	5	55	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	203	32.48330203	"32.48330203,3.6667"
17/05/2015	2015	1	Battle-No change of territory	3	13	Algeria	Sidi Bel Abbes	Sfisef	34.9794	-0.44748	1	Algeria Press Service; Agence France Presse	1	204	34.97940204	"34.97940204,-0.44748"
18/05/2015	2015	1	Riots/Protests	5	55	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	205	32.48330205	"32.48330205,3.6667"
18/05/2015	2015	1	Riots/Protests	5	15	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	206	32.48330206	"32.48330206,3.6667"
19/05/2015	2015	1	Riots/Protests	5	15	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1	Liberte; Xinhua	0	207	32.48330207	"32.48330207,3.6667"
20/05/2015	2015	1	Battle-No change of territory	2	12	Algeria	Bouira	Lakhdaria	36.5414	3.3973	1	Associated Press; El Khabar	3	208	36.54140208	"36.54140208,3.3973"
4/6/2015	2015	1	Remote violence	1	12	Algeria	Batna	Batna	35.60176	6.08408	2		1	209	35.60176021	"35.601760209,6.08408"
10/6/2015	2015	1	Riots/Protests	0	60	Algeria	Béjaïa	Bejaia	36.75	5.0833	1		0	210	36.75021	"36.750210,5.0833"
10/6/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	211	35.69110211	"35.69110211,-0.6417"
10/6/2015	2015	1	Riots/Protests	0	60	Algeria	Tizi Ouzou	Tizi Ouzou	36.71183	4.04591	1		0	212	36.71183021	"36.711830212,4.04591"
11/6/2015	2015	1	Battle-No change of territory	3	13	Algeria	Tizi Ouzou	Draa El Mizan	36.535	3.8336	1		1	213	36.5350213	"36.5350213,3.8336"
12/6/2015	2015	1	Violence against civilians	7	37	Algeria	Béjaïa	Bejaia	36.75	5.0833	1		1	214	36.750214	"36.750214,5.0833"
12/6/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		1	215	32.82648022	"32.826480215,3.7669"
13/06/2015	2015	1	Riots/Protests	5	15	Algeria	Ghardaia	Berriane	32.82648	3.7669	1	Agence France Presse	0	216	32.82648022	"32.826480216,3.7669"
14/06/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Bouzareah	36.766	3.05	1	Maghreb Emergent	0	217	36.7660217	"36.7660217,3.05"
17/06/2015	2015	1	Violence against civilians	7	37	Algeria	Ghardaia	Berriane	32.82648	3.7669	1	Maghreb Emergent	0	218	32.82648022	"32.826480218,3.7669"
18/06/2015	2015	1	Riots/Protests	0	60	Algeria	Tindouf	Tindouf	27.67111	-8.14744	1	Tindouf.org	0	219	27.67111022	"27.671110219,-8.14744"
22/06/2015	2015	1	Battle-No change of territory	3	13	Algeria	Tizi Ouzou	Azzefoun	36.81361	4.46528	1	MENA Financial Network; Algerie Presse Service	2	220	36.81361022	"36.813610220,4.46528"
24/06/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	El Abadia	36.35128	1.64101	1	Algerie Presse Service	1	221	36.35128022	"36.351280221,1.64101"
27/06/2015	2015	1	Battle-No change of territory	3	13	Algeria	Ain Defla	El Abadia	36.35128	1.64101	1	Le Matin	2	222	36.35128022	"36.351280222,1.64101"
2/7/2015	2015	1	Riots/Protests	1	15	Algeria	Bouira	Ain-Bessem	36.2933	3.6708	1		0	223	36.29330223	"36.29330223,3.6708"
4/7/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Bouzareah	36.766	3.05	1		0	224	36.7660224	"36.7660224,3.05"
4/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		0	225	32.82648023	"32.826480225,3.7669"
4/7/2015	2015	1	Battle-No change of territory	1	14	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		0	226	32.82648023	"32.826480226,3.7669"
5/7/2015	2015	1	Riots/Protests	0	60	Algeria	Constantine	Constantine	36.365	6.6147	1		0	227	36.3650227	"36.3650227,6.6147"
5/7/2015	2015	1	Battle-No change of territory	4	14	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		0	228	32.82648023	"32.826480228,3.7669"
5/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1		0	229	32.48330229	"32.48330229,3.6667"
5/7/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	230	35.6911023	"35.69110230,-0.6417"
6/7/2015	2015	1	Battle-No change of territory	1	13	Algeria	Bouira	Bouira	36.38	3.9014	1		0	231	36.380231	"36.380231,3.9014"
7/7/2015	2015	1	Riots/Protests	0	60	Algeria	Bouira	Ath Mansour Taourirt	36.33668	4.33392	1		0	232	36.33668023	"36.336680232,4.33392"
7/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		2	233	32.82648023	"32.826480233,3.7669"
7/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1		1	234	32.48330234	"32.48330234,3.6667"
7/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Guerrara	32.79211	4.4995	1		3	235	32.79211024	"32.792110235,4.4995"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Bouzareah	36.766	3.05	1		0	236	36.7660236	"36.7660236,3.05"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	Annaba	36.9	7.76667	1		0	237	36.90237	"36.90237,7.76667"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Batna	Batna	35.5553	6.1786	1		0	238	35.55530238	"35.55530238,6.1786"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Bordj Bou Arréridj	Bordj Bou Arreridj	36.075	4.775	1		0	239	36.0750239	"36.0750239,4.775"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Constantine	Constantine	36.365	6.6147	1		0	240	36.365024	"36.3650240,6.6147"
8/7/2015	2015	1	Battle-No change of territory	4	44	Algeria	Ghardaia	Guerrara	32.79211	4.4995	1		17	241	32.79211024	"32.792110241,4.4995"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Ghardaia	Berriane	32.82648	3.7669	1		0	242	32.82648024	"32.826480242,3.7669"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Ghardaia	Ghardaia	32.4833	3.6667	1		0	243	32.48330243	"32.48330243,3.6667"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	244	35.69110244	"35.69110244,-0.6417"
8/7/2015	2015	1	Riots/Protests	0	60	Algeria	Setif	Setif	36.1914	5.4094	1		0	245	36.19140245	"36.19140245,5.4094"
9/7/2015	2015	1	Riots/Protests	0	60	Algeria	Alger	Bouzareah	36.766	3.05	1		0	246	36.7660246	"36.7660246,3.05"
9/7/2015	2015	1	Riots/Protests	0	60	Algeria	Annaba	Annaba	36.9	7.76667	1		0	247	36.90247	"36.90247,7.76667"
9/7/2015	2015	1	Riots/Protests	0	60	Algeria	Batna	Batna	35.5553	6.1786	1		0	248	35.55530248	"35.55530248,6.1786"
9/7/2015	2015	1	Riots/Protests	0	60	Algeria	Oran	Oran	35.6911	-0.6417	1		0	249	35.69110249	"35.69110249,-0.6417"
12/7/2015	2015	1	Battle-No change of territory	3	13	Algeria	Bouira	Kadiria	36.47641	3.75877	1		1	250	36.47641025	"36.476410250,3.75877"
12/7/2015	2015	1	Riots/Protests	0	60	Algeria	Bouira	Bouira	36.38	3.9014	1		0	251	36.380251	"36.380251,3.9014"
12/7/2015	2015	1	Battle-No change of territory	3	13	Algeria	M'Sila	Ain el Hadjel	35.67003	3.88153	1		1	252	35.67003025	"35.670030252,3.88153"
16/07/2015	2015	1	Battle-No change of territory	1	12	Algeria	Ain Defla	Bordj Emir Khaled	36.01065	2.36612	1	Agence France Presse; Radio France Internationale	9	253	36.01065025	"36.010650253,2.36612"
19/07/2015	2015	1	Riots/Protests	0	60	Algeria	Bouira	Bechloul	36.3167	4.0667	1	El Watan	0	254	36.31670254	"36.31670254,4.0667"
23/07/2015	2015	1	Battle-No change of territory	3	13	Algeria	Tizi Ouzou	Ifigha	36.6711	4.4114	1	Algeria Press Service	1	255	36.67110255	"36.67110255,4.4114"
25/07/2015	2015	1	Battle-No change of territory	3	13	Algeria	Batna	Batna	35.50473	6.07778	1	El Watan	0	256	35.50473026	"35.504730256,6.07778"
26/07/2015	2015	1	Riots/Protests	0	60	Algeria	Bouira	Bechloul	36.3167	4.0667	1	El Watan	0	257	36.31670257	"36.31670257,4.0667"
27/07/2015	2015	1	Riots/Protests	0	60	Algeria	Illizi	Bordj Omar Driss	28.66667	8.83333	1	El Watan	0	258	28.66667026	"28.666670258,8.83333"
29/07/2015	2015	2	Riots/Protests	0	60	Algeria	Tindouf	Tindouf	27.67111	-8.14744	1	Liberation	0	259	27.67111026	"27.671110259,-8.14744"
8/8/2015	2015	1	Riots/Protests	0	60	Algeria	Ouargla	Ouargla	31.96644	5.34205	3		0	260	31.96644026	"31.966440260,5.34205"
9/8/2015	2015	1	Riots/Protests	0	60	Algeria	Batna	Batna	35.5553	6.1786	1		0	261	35.55530261	"35.55530261,6.1786"
9/8/2015	2015	1	Riots/Protests	0	60	Algeria	Illizi	Debdeb	29.83333	8.16667	3		0	262	29.83333026	"29.833330262,8.16667"
9/8/2015	2015	1	Riots/Protests	0	60	Algeria	Ouargla	Ouargla	31.96644	5.34205	3		0	263	31.96644026	"31.966440263,5.34205"
10/8/2015	2015	1	Riots/Protests	1	15	Algeria	Annaba	El Hadjar	36.80003	7.73329	1		0	264	36.80003026	"36.800030264,7.73329"
14/08/2015	2015	1	Battle-No change of territory	1	13	Algeria	Skikda	Ain Kechra	36.74831	6.43226	2	El Khabar; Liberte Algerie; Mosaique FM	9	265	36.74831027	"36.748310265,6.43226"
15/01/2015	2015	3	Non-violent activity by a conflict actor	0	10	Angola	Cunene	Cuanhama	-17.0666	15.7333	2	Angola Press Agency	0	266	-17.06660266	"-17.06660266,15.7333"
16/02/2015	2015	1	Battle-No change of territory	5	55	Angola	Uige	Quimbele	-6.5166	16.2166	1	Angola Press Agency	0	267	-6.51660267	"-6.51660267,16.2166"
16/04/2015	2015	1	Battle-No change of territory	4	14	Angola	Huambo	Caßla	-12.8525	15.5605	2	Angop	22	268	-12.85250268	"-12.85250268,15.5605"
9/6/2015	2015	1	Remote violence	7	37	Angola	Bié	Chitembo	-13.5166	16.7666	1		1	269	-13.51660269	"-13.51660269,16.7666"
11/6/2015	2015	1	Remote violence	7	37	Angola	Cunene	Cuanhama	-17.0666	15.7333	1		0	270	-17.0666027	"-17.06660270,15.7333"
29/07/2015	2015	1	Riots/Protests	1	16	Angola	Luanda	Maianga	-8.8383	13.2344	1	Agence France Presse	0	271	-8.83830271	"-8.83830271,13.2344"
27/01/2015	2015	1	Riots/Protests	0	60	Benin	Littoral	Cotonou	6.35	2.4333	3	Xinhua News Agency - French	0	272	6.350272	"6.350272,2.4333"
30/01/2015	2015	1	Battle-No change of territory	4	44	Benin	Zou	Ouinhi	6.3967	2.5853	2	Xinhua News Agency - French	0	273	6.39670273	"6.39670273,2.5853"
2/2/2015	2015	1	Riots/Protests	0	60	Benin	Littoral	Cotonou	6.35	2.4333	1		0	274	6.350274	"6.350274,2.4333"
2/2/2015	2015	1	Battle-No change of territory	4	44	Benin	Zou	Ouinhi	6.6944	2.5075	1		1	275	6.69440275	"6.69440275,2.5075"
4/2/2015	2015	1	Riots/Protests	0	60	Benin	Littoral	Cotonou	6.35	2.4333	1		0	276	6.350276	"6.350276,2.4333"
2/3/2015	2015	1	Riots/Protests	0	60	Benin	Littoral	Cotonou	6.35	2.4333	1		0	277	6.350277	"6.350277,2.4333"
17/03/2015	2015	1	Riots/Protests	0	60	Benin	Littoral	Cotonou	6.35	2.4333	1	Xinhua News Agency - French	0	278	6.350278	"6.350278,2.4333"
26/04/2015	2015	1	Riots/Protests	0	60	Benin	Atakora	Donga	9.67937	1.54911	1	PANAPRESS (French)	0	279	9.679370279	"9.679370279,1.54911"
27/04/2015	2015	1	Violence against civilians	7	47	Benin	Atakora	Donga	9.67937	1.54911	1	PANAPRESS (French)	2	280	9.67937028	"9.679370280,1.54911"
4/5/2015	2015	1	Riots/Protests	1	15	Benin	Littoral	Cotonou	6.35	2.4333	1		0	281	6.350281	"6.350281,2.4333"
6/5/2015	2015	1	Riots/Protests	1	15	Benin	Littoral	Cotonou	6.35	2.4333	1		0	282	6.350282	"6.350282,2.4333"
27/06/2015	2015	1	Non-violent activity by a conflict actor	7	17	Botswana	North-West	Chobe	-18.29444	23.90722	2	Namibia Press Agency	0	283	-18.29444028	"-18.294440283,23.90722"
6/7/2015	2015	2	Violence against civilians	7	17	Botswana	North-East	Masungu	-21.16667	27.51667	1		0	284	-21.16667028	"-21.166670284,27.51667"
13/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Yatenga	Ouahigouya	13.5828	-2.4216	1	Sidwaya	0	285	13.58280285	"13.58280285,-2.4216"
14/01/2015	2015	1	Riots/Protests	1	15	Burkina Faso	Yatenga	Namissiguima	13.59468	-2.21892	2	Sidwaya	0	286	13.59468029	"13.594680286,-2.21892"
16/01/2015	2015	1	Riots/Protests	0	50	Burkina Faso	Yatenga	Namissiguima	13.59468	-2.21892	1	L'Observateur Paalga	0	287	13.59468029	"13.594680287,-2.21892"
16/01/2015	2015	1	Riots/Protests	0	50	Burkina Faso	Yatenga	Ramatoulaye	13.61834	-2.21981	1	L'Observateur Paalga	0	288	13.61834029	"13.618340288,-2.21981"
19/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Gnagna	Bogande	12.97	-0.15	2	Le Pays (Ouagadougou)	0	289	12.970289	"12.970289,-0.15"
20/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	3	Sidwaya (Ouagadougou); Le Pays (Ouagadougou)	0	290	12.3703029	"12.37030290,-1.5247"
24/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Houet	Bobo-Dioulasso	11.1772	-4.2979	1	Agence d'Informations du Burkina	0	291	11.17720291	"11.17720291,-4.2979"
26/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	3	Le Pays (Ouagadougou); L'Observateur Paalga (Ouagadougou)	0	292	12.37030292	"12.37030292,-1.5247"
26/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Komoé	Niangoloko	10.166	-5.068	1	Sidwaya (Ouagadougou)	0	293	10.1660293	"10.1660293,-5.068"
27/01/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	3	Le Pays (Ouagadougou)	0	294	12.37030294	"12.37030294,-1.5247"
27/01/2015	2015	1	Riots/Protests	0	50	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Le Pays (Ouagadougou)	0	295	12.37030295	"12.37030295,-1.5247"
2/2/2015	2015	1	Riots/Protests	1	15	Burkina Faso	Komoé	Niangoloko	10.2813	-4.90772	1		0	296	10.28130296	"10.28130296,-4.90772"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Boulkiemdé	Koudougou	12.25	-2.3667	1		0	297	12.250297	"12.250297,-2.3667"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Houet	Bobo-Dioulasso	11.1772	-4.2979	1		0	298	11.17720298	"11.17720298,-4.2979"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1		0	299	12.37030299	"12.37030299,-1.5247"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1		0	300	12.370303	"12.37030300,-1.5247"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Komoé	Banfora	10.6333	-4.7667	1		0	301	10.63330301	"10.63330301,-4.7667"
4/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Yatenga	Ouahigouya	13.5828	-2.4216	1		0	302	13.58280302	"13.58280302,-2.4216"
5/2/2015	2015	1	Violence against civilians	6	36	Burkina Faso	Houet	Bobo-Dioulasso	11.1772	-4.2979	1		0	303	11.17720303	"11.17720303,-4.2979"
5/2/2015	2015	1	Riots/Protests	0	50	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1		0	304	12.37030304	"12.37030304,-1.5247"
5/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1		0	305	12.37030305	"12.37030305,-1.5247"
7/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Houet	Bobo-Dioulasso	11.1772	-4.2979	1		0	306	11.17720306	"11.17720306,-4.2979"
7/2/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	3		0	307	12.37030307	"12.37030307,-1.5247"
17/02/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	PANAPRESS; Fasozine	0	308	12.37030308	"12.37030308,-1.5247"
25/02/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Le Pays (Ouagadougou)	0	309	12.37030309	"12.37030309,-1.5247"
2/3/2015	2015	1	Violence against civilians	7	57	Burkina Faso	Boulgou	Tenkodogo	11.8	-0.7	1		0	310	11.8031	"11.80310,-0.7"
2/3/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.40716	-1.63675	1		0	311	12.40716031	"12.407160311,-1.63675"
4/3/2015	2015	1	Violence against civilians	7	57	Burkina Faso	Boulgou	Tenkodogo	11.8	-0.7	1		0	312	11.80312	"11.80312,-0.7"
16/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Fasozine	0	313	12.37030313	"12.37030313,-1.5247"
23/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Houet	Bobo-Dioulasso	11.1772	-4.2979	1	Fasozine; Sidwaya 	0	314	11.17720314	"11.17720314,-4.2979"
23/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Fasozine; Sidwaya 	0	315	12.37030315	"12.37030315,-1.5247"
25/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Le Pays (Ouagadougou)	0	316	12.37030316	"12.37030316,-1.5247"
30/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	Le Pays (Ouagadougou); L'Observateur Paalga (Ouagadougou)	0	317	12.37030317	"12.37030317,-1.5247"
30/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	2	Le Pays (Ouagadougou); Xinhua News Agency - French; Sidwaya (Ouagadougou)	0	318	12.37030318	"12.37030318,-1.5247"
31/03/2015	2015	1	Riots/Protests	0	60	Burkina Faso	Kadiogo	Kadiogo	12.3703	-1.5247	1	PANAPRESS; Xinhua News Agency - French	0	319	12.37030319	"12.37030319,-1.5247"
